CustomerID,R,F,M,R_score,F_score,M_score,RFM总得分,用户分层标签
14336.0,15,4,1614.91,4,4,4,12,高价值客户
14338.0,160,2,588.22,2,3,3,8,沉睡预警客户
14339.0,241,1,309.52,1,1,2,4,流失低价值客户
14340.0,217,1,134.7,1,1,1,3,流失低价值客户
14341.0,44,8,2182.28,3,5,5,13,高价值客户
14342.0,20,4,668.56,4,4,3,11,忠实复购客户
14344.0,126,8,889.9300000000001,2,5,3,10,忠实复购客户
14345.0,37,1,108.98,3,1,1,5,流失低价值客户
14346.0,119,2,1021.58,2,3,4,9,忠实复购客户
14348.0,259,1,409.57,1,1,2,4,流失低价值客户
14349.0,9,1,133.5,5,1,1,7,沉睡预警客户
14350.0,273,1,282.93,1,1,2,4,流失低价值客户
14351.0,163,1,51.0,2,1,1,4,流失低价值客户
14352.0,156,4,1078.96,2,4,4,10,忠实复购客户
14353.0,214,1,90.6,1,1,1,3,流失低价值客户
14354.0,4,2,163.62,5,3,1,9,忠实复购客户
14355.0,364,1,174.4,1,1,1,3,流失低价值客户
14356.0,78,2,701.23,2,3,3,8,沉睡预警客户
14357.0,42,1,225.77,3,1,1,5,流失低价值客户
14359.0,18,3,912.18,4,3,3,10,忠实复购客户
14360.0,30,4,2128.23,4,4,5,13,高价值客户
14362.0,21,1,161.2,4,1,1,6,沉睡预警客户
14364.0,107,8,3717.35,2,5,5,12,高价值客户
14367.0,7,16,9261.52,5,5,5,15,高价值客户
14368.0,318,1,155.0,1,1,1,3,流失低价值客户
14371.0,294,1,100.5,1,1,1,3,流失低价值客户
14373.0,357,1,76.55,1,1,1,3,流失低价值客户
14375.0,184,1,257.68,1,1,2,4,流失低价值客户
14377.0,190,2,617.05,1,3,3,7,沉睡预警客户
14379.0,43,2,348.1,3,3,2,8,沉睡预警客户
14381.0,51,1,202.68,3,1,1,5,流失低价值客户
14382.0,25,1,626.0699999999999,4,1,3,8,沉睡预警客户
14383.0,37,3,1247.69,3,3,4,10,忠实复购客户
14385.0,8,3,202.11,5,3,1,9,忠实复购客户
14386.0,295,1,142.4,1,1,1,3,流失低价值客户
14387.0,31,3,1770.56,4,3,4,11,忠实复购客户
14388.0,9,8,3212.84,5,5,5,15,高价值客户
14389.0,64,2,1043.46,3,3,4,10,忠实复购客户
14390.0,9,9,4652.82,5,5,5,15,高价值客户
14393.0,217,1,67.95,1,1,1,3,流失低价值客户
14395.0,1,9,3507.71,5,5,5,15,高价值客户
14396.0,64,2,487.99,3,3,2,8,沉睡预警客户
14397.0,1,19,2612.96,5,5,5,15,高价值客户
14400.0,148,1,574.7,2,1,3,6,沉睡预警客户
14401.0,3,13,4051.48,5,5,5,15,高价值客户
14403.0,129,4,1475.81,2,4,4,10,忠实复购客户
14404.0,32,6,1474.32,3,5,4,12,高价值客户
14406.0,118,1,156.75,2,1,1,4,流失低价值客户
14407.0,106,6,2157.73,2,5,5,12,高价值客户
14408.0,9,7,2606.53,5,5,5,15,高价值客户
14409.0,70,6,2059.4500000000003,3,5,5,13,高价值客户
14410.0,91,9,1105.07,2,5,4,11,忠实复购客户
14411.0,309,1,1063.0,1,1,4,6,沉睡预警客户
14412.0,41,2,770.03,3,3,3,9,忠实复购客户
14413.0,361,1,122.7,1,1,1,3,流失低价值客户
14414.0,90,7,1496.98,2,5,4,11,忠实复购客户
14415.0,0,13,5900.28,5,5,5,15,高价值客户
14416.0,21,2,490.22,4,3,3,10,忠实复购客户
14418.0,2,3,1937.25,5,3,4,12,高价值客户
14419.0,9,6,1058.06,5,5,4,14,高价值客户
14420.0,98,1,387.52,2,1,2,5,流失低价值客户
14421.0,56,2,813.11,3,3,3,9,忠实复购客户
14422.0,-1,6,4263.64,5,5,5,15,高价值客户
14423.0,217,1,265.2,1,1,2,4,流失低价值客户
14424.0,16,1,322.08,4,1,2,7,沉睡预警客户
14426.0,22,10,4481.67,4,5,5,14,高价值客户
14427.0,49,2,363.34,3,3,2,8,沉睡预警客户
14428.0,6,5,1244.83,5,4,4,13,高价值客户
14431.0,301,1,470.36,1,1,2,4,流失低价值客户
14432.0,8,6,2255.51,5,5,5,15,高价值客户
14434.0,20,6,1372.8,4,5,4,13,高价值客户
14436.0,97,1,89.06,2,1,1,4,流失低价值客户
14437.0,364,1,63.0,1,1,1,3,流失低价值客户
14438.0,305,1,131.9,1,1,1,3,流失低价值客户
14439.0,318,1,2661.24,1,1,5,7,沉睡预警客户
14440.0,7,5,2357.6800000000003,5,4,5,14,高价值客户
14441.0,-1,4,1712.89,5,4,4,13,高价值客户
14442.0,203,2,1589.82,1,3,4,8,沉睡预警客户
14443.0,52,4,1420.2,3,4,4,11,忠实复购客户
14446.0,-1,4,1039.58,5,4,4,13,高价值客户
14447.0,17,5,1163.23,4,4,4,12,高价值客户
14448.0,8,2,375.35,5,3,2,10,忠实复购客户
14449.0,17,4,907.1,4,4,3,11,忠实复购客户
14450.0,179,3,483.25,1,3,2,6,沉睡预警客户
14451.0,59,2,662.59,3,3,3,9,忠实复购客户
14452.0,9,2,264.44,5,3,2,10,忠实复购客户
14453.0,189,1,119.93,1,1,1,3,流失低价值客户
14456.0,4,9,3062.4,5,5,5,15,高价值客户
14457.0,309,1,113.64,1,1,1,3,流失低价值客户
14459.0,154,1,1837.92,2,1,4,7,沉睡预警客户
14460.0,109,3,434.34,2,3,2,7,沉睡预警客户
14461.0,147,3,2103.06,2,3,5,10,忠实复购客户
14462.0,65,11,2004.02,3,5,4,12,高价值客户
14463.0,97,3,529.62,2,3,3,8,沉睡预警客户
14465.0,245,3,1058.62,1,3,4,8,沉睡预警客户
14466.0,28,7,2272.4,4,5,5,14,高价值客户
14467.0,16,4,598.76,4,4,3,11,忠实复购客户
14470.0,10,2,461.19,5,3,2,10,忠实复购客户
14472.0,102,8,1936.84,2,5,4,11,忠实复购客户
14473.0,73,2,234.34,2,3,1,6,沉睡预警客户
14474.0,45,1,547.66,3,1,3,7,沉睡预警客户
14475.0,70,3,925.85,3,3,3,9,忠实复购客户
14476.0,256,1,215.7,1,1,1,3,流失低价值客户
14477.0,18,4,1309.6,4,4,4,12,高价值客户
14479.0,252,2,316.25,1,3,2,6,沉睡预警客户
14480.0,10,1,279.05,5,1,2,8,沉睡预警客户
14481.0,163,2,636.51,2,3,3,8,沉睡预警客户
14482.0,17,6,2068.15,4,5,5,14,高价值客户
14483.0,280,1,137.1,1,1,1,3,流失低价值客户
14484.0,49,1,321.92,3,1,2,6,沉睡预警客户
14485.0,37,1,165.75,3,1,1,5,流失低价值客户
14487.0,25,6,1196.33,4,5,4,13,高价值客户
14488.0,66,1,1064.28,3,1,4,8,沉睡预警客户
14489.0,206,1,463.38,1,1,2,4,流失低价值客户
14491.0,174,2,340.93,2,3,2,7,沉睡预警客户
14493.0,6,5,2383.24,5,4,5,14,高价值客户
14494.0,24,1,139.56,4,1,1,6,沉睡预警客户
14495.0,49,2,123.8,3,3,1,7,沉睡预警客户
14496.0,310,2,538.8100000000001,1,3,3,7,沉睡预警客户
14497.0,308,1,475.37,1,1,2,4,流失低价值客户
14498.0,41,5,1957.32,3,4,4,11,忠实复购客户
14499.0,25,3,815.32,4,3,3,10,忠实复购客户
14500.0,87,3,356.85,2,3,2,7,沉睡预警客户
14501.0,182,2,251.21,1,3,2,6,沉睡预警客户
14502.0,18,11,2470.67,4,5,5,14,高价值客户
14503.0,2,6,3543.26,5,5,5,15,高价值客户
14504.0,46,4,673.26,3,4,3,10,忠实复购客户
14505.0,16,8,5905.64,4,5,5,14,高价值客户
14506.0,16,5,2012.17,4,4,4,12,高价值客户
14507.0,22,6,1383.18,4,5,4,13,高价值客户
14508.0,21,2,276.42,4,3,2,9,忠实复购客户
14511.0,10,5,1314.81,5,4,4,13,高价值客户
14512.0,186,2,275.28,1,3,2,6,沉睡预警客户
14513.0,99,3,455.59,2,3,2,7,沉睡预警客户
14514.0,60,3,1055.35,3,3,4,10,忠实复购客户
14515.0,16,6,2102.09,4,5,5,14,高价值客户
14517.0,32,2,330.45,3,3,2,8,沉睡预警客户
14518.0,63,1,174.37,3,1,1,5,流失低价值客户
14520.0,0,2,270.6,5,3,2,10,忠实复购客户
14522.0,23,4,974.54,4,4,4,12,高价值客户
14523.0,107,1,241.09,2,1,1,4,流失低价值客户
14524.0,30,9,1867.68,4,5,4,13,高价值客户
14525.0,18,9,4332.2,4,5,5,14,高价值客户
14527.0,1,55,8508.82,5,5,5,15,高价值客户
14528.0,36,1,364.22,3,1,2,6,沉睡预警客户
14529.0,59,3,620.04,3,3,3,9,忠实复购客户
14530.0,24,6,2925.91,4,5,5,14,高价值客户
14532.0,235,4,932.85,1,4,3,8,沉睡预警客户
14533.0,23,7,1949.72,4,5,4,13,高价值客户
14534.0,1,18,4447.05,5,5,5,15,高价值客户
14535.0,59,3,2864.19,3,3,5,11,忠实复购客户
14536.0,258,1,171.8,1,1,1,3,流失低价值客户
14537.0,56,1,355.56,3,1,2,6,沉睡预警客户
14538.0,63,2,388.25,3,3,2,8,沉睡预警客户
14539.0,14,2,537.48,4,3,3,10,忠实复购客户
14540.0,8,3,996.26,5,3,4,12,高价值客户
14541.0,57,8,1461.65,3,5,4,12,高价值客户
14542.0,184,1,103.25,1,1,1,3,流失低价值客户
14543.0,27,16,3630.33,4,5,5,14,高价值客户
14544.0,23,2,2024.45,4,3,4,11,忠实复购客户
14546.0,4,5,2578.09,5,4,5,14,高价值客户
14547.0,2,8,4007.54,5,5,5,15,高价值客户
14548.0,149,2,652.8,2,3,3,8,沉睡预警客户
14549.0,310,1,289.24,1,1,2,4,流失低价值客户
14550.0,9,2,765.62,5,3,3,11,忠实复购客户
14551.0,17,2,186.23,4,3,1,8,沉睡预警客户
14552.0,150,1,165.07,2,1,1,4,流失低价值客户
14553.0,18,5,859.27,4,4,3,11,忠实复购客户
14554.0,9,4,2381.04,5,4,5,14,高价值客户
14555.0,56,2,324.14,3,3,2,8,沉睡预警客户
14557.0,84,1,788.38,2,1,3,6,沉睡预警客户
14560.0,6,22,2237.77,5,5,5,15,高价值客户
14561.0,74,3,1080.76,2,3,4,9,忠实复购客户
14562.0,2,18,5074.77,5,5,5,15,高价值客户
14565.0,94,4,3099.12,2,4,5,11,忠实复购客户
14566.0,109,1,1432.0,2,1,4,7,沉睡预警客户
14567.0,55,2,1530.36,3,3,4,10,忠实复购客户
14569.0,0,1,227.39,5,1,1,7,沉睡预警客户
14570.0,279,2,218.06,1,3,1,5,流失低价值客户
14572.0,2,7,2832.84,5,5,5,15,高价值客户
14573.0,178,9,1653.42,2,5,4,11,忠实复购客户
14576.0,371,1,35.400000000000006,1,1,1,3,流失低价值客户
14577.0,11,4,859.71,5,4,3,12,高价值客户
14578.0,2,1,168.63,5,1,1,7,沉睡预警客户
14581.0,15,1,138.6,4,1,1,6,沉睡预警客户
14582.0,39,1,114.11,3,1,1,5,流失低价值客户
14583.0,4,5,1052.55,5,4,4,13,高价值客户
14584.0,168,4,1042.26,2,4,4,10,忠实复购客户
14585.0,49,1,157.05,3,1,1,5,流失低价值客户
14586.0,275,1,237.36,1,1,1,3,流失低价值客户
14587.0,17,9,1601.14,4,5,4,13,高价值客户
14589.0,370,1,39.75,1,1,1,3,流失低价值客户
14591.0,14,4,1447.14,4,4,4,12,高价值客户
14592.0,34,3,570.46,3,3,3,9,忠实复购客户
14593.0,20,3,617.99,4,3,3,10,忠实复购客户
14594.0,6,2,379.83,5,3,2,10,忠实复购客户
14595.0,18,6,1740.6,4,5,4,13,高价值客户
14597.0,10,2,883.15,5,3,3,11,忠实复购客户
14598.0,43,1,221.97,3,1,1,5,流失低价值客户
14600.0,304,1,393.33,1,1,2,4,流失低价值客户
14601.0,9,1,213.96,5,1,1,7,沉睡预警客户
14603.0,273,1,660.0,1,1,3,5,流失低价值客户
14606.0,0,93,12156.65,5,5,5,15,高价值客户
14607.0,14,14,16569.5,4,5,5,14,高价值客户
14608.0,3,4,1785.15,5,4,4,13,高价值客户
14609.0,71,4,601.56,2,4,3,9,忠实复购客户
14616.0,241,3,406.08,1,3,2,6,沉睡预警客户
14618.0,8,3,553.44,5,3,3,11,忠实复购客户
14619.0,244,1,394.44,1,1,2,4,流失低价值客户
14620.0,204,2,412.78,1,3,2,6,沉睡预警客户
14621.0,0,5,1788.36,5,4,4,13,高价值客户
14622.0,183,1,320.58000000000004,1,1,2,4,流失低价值客户
14623.0,31,5,889.25,4,4,3,11,忠实复购客户
14624.0,56,2,225.85,3,3,1,7,沉睡预警客户
14625.0,195,2,899.63,1,3,3,7,沉睡预警客户
14626.0,22,4,2791.27,4,4,5,13,高价值客户
14628.0,90,2,671.96,2,3,3,8,沉睡预警客户
14629.0,3,2,959.01,5,3,4,12,高价值客户
14631.0,49,3,1006.98,3,3,4,10,忠实复购客户
14632.0,261,1,114.56,1,1,1,3,流失低价值客户
14633.0,265,1,344.90000000000003,1,1,2,4,流失低价值客户
14636.0,35,2,609.85,3,3,3,9,忠实复购客户
14638.0,49,1,443.6,3,1,2,6,沉睡预警客户
14639.0,51,6,2984.49,3,5,5,13,高价值客户
14640.0,23,6,2125.08,4,5,5,14,高价值客户
14641.0,20,1,110.46,4,1,1,6,沉睡预警客户
14642.0,57,1,96.12,3,1,1,5,流失低价值客户
14643.0,169,2,693.8100000000001,2,3,3,8,沉睡预警客户
14644.0,66,2,830.76,3,3,3,9,忠实复购客户
14645.0,155,2,597.09,2,3,3,8,沉睡预警客户
14646.0,0,74,280206.02,5,5,5,15,高价值客户
14647.0,200,1,243.22,1,1,1,3,流失低价值客户
14649.0,3,4,1417.29,5,4,4,13,高价值客户
14651.0,66,2,654.6,3,3,3,9,忠实复购客户
14652.0,76,1,114.18,2,1,1,4,流失低价值客户
14653.0,0,7,1947.55,5,5,4,14,高价值客户
14655.0,7,4,1932.23,5,4,4,13,高价值客户
14656.0,168,2,291.05,2,3,2,7,沉睡预警客户
14657.0,16,4,848.22,4,4,3,11,忠实复购客户
14658.0,4,2,247.15,5,3,1,9,忠实复购客户
14659.0,7,9,2529.93,5,5,5,15,高价值客户
14660.0,85,2,285.74,2,3,2,7,沉睡预警客户
14661.0,25,1,107.95,4,1,1,6,沉睡预警客户
14662.0,27,4,771.17,4,4,3,11,忠实复购客户
14664.0,18,2,637.89,4,3,3,10,忠实复购客户
14665.0,59,5,1835.7,3,4,4,11,忠实复购客户
14666.0,23,1,195.25,4,1,1,6,沉睡预警客户
14667.0,9,25,9241.2,5,5,5,15,高价值客户
14669.0,240,3,1269.99,1,3,4,8,沉睡预警客户
14670.0,279,2,411.53,1,3,2,6,沉睡预警客户
14672.0,233,2,765.5500000000001,1,3,3,7,沉睡预警客户
14673.0,2,5,1736.4,5,4,4,13,高价值客户
14675.0,15,1,604.75,4,1,3,8,沉睡预警客户
14676.0,30,6,2548.24,4,5,5,14,高价值客户
14680.0,24,16,28754.11,4,5,5,14,高价值客户
14681.0,70,3,498.95,3,3,3,9,忠实复购客户
14682.0,186,2,52.0,1,3,1,5,流失低价值客户
14684.0,24,5,1236.28,4,4,4,12,高价值客户
14687.0,105,1,628.38,2,1,3,6,沉睡预警客户
14688.0,6,21,5630.87,5,5,5,15,高价值客户
14689.0,207,1,112.8,1,1,1,3,流失低价值客户
14690.0,43,2,371.7,3,3,2,8,沉睡预警客户
14691.0,29,5,2114.33,4,4,5,13,高价值客户
14692.0,136,4,591.55,2,4,3,9,忠实复购客户
14693.0,263,1,172.9,1,1,1,3,流失低价值客户
14696.0,3,7,2078.95,5,5,5,15,高价值客户
14697.0,217,2,188.61,1,3,1,5,流失低价值客户
14698.0,0,5,1250.76,5,4,4,13,高价值客户
14699.0,213,1,109.13,1,1,1,3,流失低价值客户
14700.0,31,3,2235.3,4,3,5,12,高价值客户
14701.0,9,9,2549.37,5,5,5,15,高价值客户
14702.0,0,17,3292.14,5,5,5,15,高价值客户
14703.0,13,1,318.17,4,1,2,7,沉睡预警客户
14704.0,10,9,1546.91,5,5,4,14,高价值客户
14705.0,197,1,179.0,1,1,1,3,流失低价值客户
14708.0,1,3,1126.37,5,3,4,12,高价值客户
14709.0,14,13,4921.04,4,5,5,14,高价值客户
14710.0,13,4,606.13,4,4,3,11,忠实复购客户
14711.0,9,11,2868.8,5,5,5,15,高价值客户
14712.0,28,3,917.07,4,3,3,10,忠实复购客户
14713.0,8,11,2666.36,5,5,5,15,高价值客户
14714.0,23,1,160.19,4,1,1,6,沉睡预警客户
14715.0,23,4,867.38,4,4,3,11,忠实复购客户
14716.0,42,2,329.68,3,3,2,8,沉睡预警客户
14719.0,0,5,1602.13,5,4,4,13,高价值客户
14720.0,4,3,663.8100000000001,5,3,3,11,忠实复购客户
14722.0,146,1,187.92,2,1,1,4,流失低价值客户
14723.0,9,6,1158.3,5,5,4,14,高价值客户
14725.0,23,1,718.08,4,1,3,8,沉睡预警客户
14727.0,273,1,268.58,1,1,2,4,流失低价值客户
14729.0,372,1,313.49,1,1,2,4,流失低价值客户
14730.0,0,8,2005.06,5,5,4,14,高价值客户
14731.0,46,3,380.02,3,3,2,8,沉睡预警客户
14732.0,7,8,2702.49,5,5,5,15,高价值客户
14733.0,15,12,9585.91,4,5,5,14,高价值客户
14735.0,2,32,6065.69,5,5,5,15,高价值客户
14737.0,2,3,1164.55,5,3,4,12,高价值客户
14738.0,41,7,1314.45,3,5,4,12,高价值客户
14739.0,3,7,3902.28,5,5,5,15,高价值客户
14740.0,196,3,1448.21,1,3,4,8,沉睡预警客户
14741.0,10,6,1400.34,5,5,4,14,高价值客户
14744.0,15,7,1099.98,4,5,4,13,高价值客户
14745.0,111,5,1220.26,2,4,4,10,忠实复购客户
14747.0,248,1,328.2,1,1,2,4,流失低价值客户
14748.0,28,5,1415.75,4,4,4,12,高价值客户
14752.0,42,1,389.64,3,1,2,6,沉睡预警客户
14753.0,86,1,563.15,2,1,3,6,沉睡预警客户
14754.0,43,2,638.05,3,3,3,9,忠实复购客户
14755.0,8,11,5010.28,5,5,5,15,高价值客户
14756.0,14,1,738.96,4,1,3,8,沉睡预警客户
14757.0,74,1,420.5,2,1,2,5,流失低价值客户
14758.0,143,4,1484.06,2,4,4,10,忠实复购客户
14759.0,3,3,1625.97,5,3,4,12,高价值客户
14760.0,296,1,89.2,1,1,1,3,流失低价值客户
14761.0,57,2,255.9,3,3,2,8,沉睡预警客户
14762.0,262,1,300.52,1,1,2,4,流失低价值客户
14764.0,45,1,278.3,3,1,2,6,沉睡预警客户
14765.0,28,3,254.11,4,3,2,9,忠实复购客户
14766.0,7,6,2473.37,5,5,5,15,高价值客户
14768.0,16,2,192.6,4,3,1,8,沉睡预警客户
14769.0,1,8,10674.75,5,5,5,15,高价值客户
14770.0,231,2,876.42,1,3,3,7,沉睡预警客户
14772.0,111,1,139.26,2,1,1,4,流失低价值客户
14775.0,57,3,1011.9,3,3,4,10,忠实复购客户
14776.0,50,11,2538.3,3,5,5,13,高价值客户
14778.0,126,2,730.86,2,3,3,8,沉睡预警客户
14779.0,279,3,386.15,1,3,2,6,沉睡预警客户
14780.0,53,2,447.68,3,3,2,8,沉睡预警客户
14782.0,318,1,200.1,1,1,1,3,流失低价值客户
14784.0,25,2,289.99,4,3,2,9,忠实复购客户
14785.0,9,2,77.4,5,3,1,9,忠实复购客户
14788.0,6,2,679.4399999999999,5,3,3,11,忠实复购客户
14789.0,27,1,197.64,4,1,1,6,沉睡预警客户
14790.0,15,4,745.0600000000001,4,4,3,11,忠实复购客户
14792.0,62,1,6.2,3,1,1,5,流失低价值客户
14793.0,20,1,228.99,4,1,1,6,沉睡预警客户
14794.0,1,7,1319.91,5,5,4,14,高价值客户
14795.0,165,1,131.45000000000002,2,1,1,4,流失低价值客户
14796.0,0,17,8022.49,5,5,5,15,高价值客户
14798.0,51,3,173.74,3,3,1,7,沉睡预警客户
14799.0,50,1,157.7,3,1,1,5,流失低价值客户
14800.0,46,12,4339.74,3,5,5,13,高价值客户
14801.0,60,1,193.14,3,1,1,5,流失低价值客户
14803.0,161,3,845.55,2,3,3,8,沉睡预警客户
14804.0,7,1,353.27,5,1,2,8,沉睡预警客户
14805.0,14,4,554.65,4,4,3,11,忠实复购客户
14806.0,74,1,193.39,2,1,1,4,流失低价值客户
14808.0,38,8,2741.17,3,5,5,13,高价值客户
14810.0,39,11,2087.88,3,5,5,13,高价值客户
14813.0,368,2,155.43,1,3,1,5,流失低价值客户
14815.0,35,2,778.5,3,3,3,9,忠实复购客户
14816.0,196,1,271.85,1,1,2,4,流失低价值客户
14817.0,199,2,1110.34,1,3,4,8,沉睡预警客户
14818.0,72,3,657.8,2,3,3,8,沉睡预警客户
14819.0,63,2,272.07,3,3,2,8,沉睡预警客户
14820.0,20,4,507.29,4,4,3,11,忠实复购客户
14821.0,365,1,48.8,1,1,1,3,流失低价值客户
14823.0,179,3,321.43,1,3,2,6,沉睡预警客户
14824.0,9,4,1127.71,5,4,4,13,高价值客户
14825.0,2,12,2226.91,5,5,5,15,高价值客户
14828.0,195,3,2139.76,1,3,5,9,忠实复购客户
14829.0,28,4,697.55,4,4,3,11,忠实复购客户
14830.0,52,1,197.13,3,1,1,5,流失低价值客户
14834.0,16,6,1720.3,4,5,4,13,高价值客户
14836.0,9,3,102.45,5,3,1,9,忠实复购客户
14837.0,88,4,1649.5,2,4,4,10,忠实复购客户
14840.0,266,1,62.85,1,1,1,3,流失低价值客户
14841.0,52,6,3295.76,3,5,5,13,高价值客户
14842.0,42,4,2824.69,3,4,5,12,高价值客户
14844.0,62,4,3189.81,3,4,5,12,高价值客户
14847.0,147,1,309.4,2,1,2,5,流失低价值客户
14849.0,20,25,7930.54,4,5,5,14,高价值客户
14850.0,310,1,325.75,1,1,2,4,流失低价值客户
14851.0,22,2,511.35,4,3,3,10,忠实复购客户
14852.0,57,6,2836.69,3,5,5,13,高价值客户
14853.0,23,2,475.8,4,3,2,9,忠实复购客户
14854.0,77,7,2759.83,2,5,5,12,高价值客户
14855.0,118,2,645.65,2,3,3,8,沉睡预警客户
14856.0,35,3,1311.38,3,3,4,10,忠实复购客户
14857.0,58,2,1173.12,3,3,4,10,忠实复购客户
14859.0,11,4,1353.74,5,4,4,13,高价值客户
14860.0,18,1,170.32,4,1,1,6,沉睡预警客户
14861.0,51,1,125.79,3,1,1,5,流失低价值客户
14862.0,24,2,841.1999999999999,4,3,3,10,忠实复购客户
14863.0,28,1,266.76,4,1,2,7,沉睡预警客户
14865.0,6,2,52.2,5,3,1,9,忠实复购客户
14866.0,9,12,14389.9,5,5,5,15,高价值客户
14867.0,184,3,710.28,1,3,3,7,沉睡预警客户
14868.0,2,8,2953.59,5,5,5,15,高价值客户
14869.0,7,2,725.7,5,3,3,11,忠实复购客户
14870.0,260,1,327.25,1,1,2,4,流失低价值客户
14871.0,2,4,522.38,5,4,3,12,高价值客户
14873.0,209,1,519.68,1,1,3,5,流失低价值客户
14875.0,106,2,1465.3200000000002,2,3,4,9,忠实复购客户
14878.0,11,9,1485.54,5,5,4,14,高价值客户
14880.0,76,3,706.19,2,3,3,8,沉睡预警客户
14881.0,18,1,255.4,4,1,2,7,沉睡预警客户
14882.0,25,2,589.7,4,3,3,10,忠实复购客户
14883.0,17,6,761.59,4,5,3,12,高价值客户
14885.0,130,1,765.3199999999999,2,1,3,6,沉睡预警客户
14886.0,251,1,364.8,1,1,2,4,流失低价值客户
14887.0,78,1,1862.0,2,1,4,7,沉睡预警客户
14888.0,206,1,369.2,1,1,2,4,流失低价值客户
14889.0,335,1,135.9,1,1,1,3,流失低价值客户
14890.0,252,1,125.65,1,1,1,3,流失低价值客户
14891.0,147,2,554.38,2,3,3,8,沉睡预警客户
14893.0,8,2,1237.85,5,3,4,12,高价值客户
14894.0,84,1,655.75,2,1,3,6,沉睡预警客户
14895.0,6,20,11138.71,5,5,5,15,高价值客户
14896.0,203,2,468.77,1,3,2,6,沉睡预警客户
14897.0,6,4,1366.38,5,4,4,13,高价值客户
14898.0,22,6,1303.52,4,5,4,13,高价值客户
14901.0,10,9,1421.29,5,5,4,14,高价值客户
14902.0,24,1,332.66,4,1,2,7,沉睡预警客户
14903.0,20,5,2810.63,4,4,5,13,高价值客户
14904.0,1,2,1025.44,5,3,4,12,高价值客户
14905.0,156,2,616.15,2,3,3,8,沉睡预警客户
14907.0,2,7,3501.1,5,5,5,15,高价值客户
14908.0,73,1,277.8,2,1,2,5,流失低价值客户
14910.0,1,4,434.35,5,4,2,11,忠实复购客户
14911.0,0,201,143825.06,5,5,5,15,高价值客户
14912.0,15,2,867.85,4,3,3,10,忠实复购客户
14913.0,34,4,1227.43,3,4,4,11,忠实复购客户
14915.0,90,2,307.48,2,3,2,7,沉睡预警客户
14916.0,69,4,1268.98,3,4,4,11,忠实复购客户
14918.0,114,2,1610.15,2,3,4,9,忠实复购客户
14920.0,211,2,977.77,1,3,4,8,沉睡预警客户
14921.0,29,2,1316.07,4,3,4,11,忠实复购客户
14923.0,49,1,749.1,3,1,3,7,沉睡预警客户
14924.0,244,1,310.05,1,1,2,4,流失低价值客户
14929.0,31,1,223.88,4,1,1,6,沉睡预警客户
14930.0,107,3,2372.86,2,3,5,10,忠实复购客户
14931.0,3,5,1257.68,5,4,4,13,高价值客户
14932.0,364,1,363.53,1,1,2,4,流失低价值客户
14934.0,80,2,1890.94,2,3,4,9,忠实复购客户
14935.0,296,1,1784.71,1,1,4,6,沉睡预警客户
14936.0,32,8,8137.02,3,5,5,13,高价值客户
14937.0,55,3,1621.88,3,3,4,10,忠实复购客户
14944.0,28,12,5900.25,4,5,5,14,高价值客户
14946.0,13,1,100.9,4,1,1,6,沉睡预警客户
